Name,URL
Apollo AyurVAID Hospitals - New Delhi,https://www.google.com/maps/place/Apollo+AyurVAID+Hospitals+-+New+Delhi/data=!4m7!3m6!1s0x390ce3b640952be1:0xc8835889858e5d2d!8m2!3d28.54469!4d77.247763!16s%2Fg%2F11vcr821ys!19sChIJ4SuVQLbjDDkRLV2OhYlYg8g?authuser=0&hl=en&rclk=1
"Fortis Flt Lt Rajan Dhall Hospital, Vasant Kunj - Best Hospital in New Delhi","https://www.google.com/maps/place/Fortis+Flt+Lt+Rajan+Dhall+Hospital,+Vasant+Kunj+-+Best+Hospital+in+New+Delhi/data=!4m7!3m6!1s0x390d1d080c000001:0xdc68ebc7ff708935!8m2!3d28.5194391!4d77.1604048!16s%2Fg%2F1tdqy301!19sChIJAQAADAgdDTkRNYlw_8fraNw?authuser=0&hl=en&rclk=1"
"Park Hospital, Palam Vihar","https://www.google.com/maps/place/Park+Hospital,+Palam+Vihar/data=!4m7!3m6!1s0x390d1a2133c96ead:0xcd02c759bafd53da!8m2!3d28.5184015!4d77.0389622!16s%2Fg%2F1v62g0xq!19sChIJrW7JMyEaDTkR2lP9ulnHAs0?authuser=0&hl=en&rclk=1"
Venkateshwar Hospital,https://www.google.com/maps/place/Venkateshwar+Hospital/data=!4m7!3m6!1s0x390d1ac3e8a4b27b:0x218f945a11993663!8m2!3d28.5885973!4d77.0380428!16s%2Fg%2F11b7y83nv6!19sChIJe7Kk6MMaDTkRYzaZEVqUjyE?authuser=0&hl=en&rclk=1
Primus Super Speciality Hospital,https://www.google.com/maps/place/Primus+Super+Speciality+Hospital/data=!4m7!3m6!1s0x390d1d68ebafe4b1:0x15e3c02de46eb6b6!8m2!3d28.5929448!4d77.1812159!16s%2Fg%2F1tfzkqs4!19sChIJseSv62gdDTkRtrZu5C3A4xU?authuser=0&hl=en&rclk=1
"Manipal Hospital, Palam Vihar, Gurugram","https://www.google.com/maps/place/Manipal+Hospital,+Palam+Vihar,+Gurugram/data=!4m7!3m6!1s0x390d19e69aaaaaab:0xd40e679700a4c5ab!8m2!3d28.5092813!4d77.041406!16s%2Fg%2F1td1n7_6!19sChIJq6qqmuYZDTkRq8WkAJdnDtQ?authuser=0&hl=en&rclk=1"
Sukhmani Hospital | Best Pregnancy Hospital in South Delhi | Best Abortion Center in Delhi | MTP center,https://www.google.com/maps/place/Sukhmani+Hospital+%7C+Best+Pregnancy+Hospital+in+South+Delhi+%7C+Best+Abortion+Center+in+Delhi+%7C+MTP+center/data=!4m7!3m6!1s0x390ce2714b7f1253:0x8398ee9591423643!8m2!3d28.559809!4d77.2005106!16s%2Fg%2F1tj836_c!19sChIJUxJ_S3HiDDkRQzZCkZXumIM?authuser=0&hl=en&rclk=1
Park Hospital,https://www.google.com/maps/place/Park+Hospital/data=!4m7!3m6!1s0x390d0486068a92a3:0xb5d36c0ba16eb195!8m2!3d28.651782!4d77.093166!16s%2Fg%2F11b7m97022!19sChIJo5KKBoYEDTkRlbFuoQts07U?authuser=0&hl=en&rclk=1
Saroj Super Speciality Hospital,https://www.google.com/maps/place/Saroj+Super+Speciality+Hospital/data=!4m7!3m6!1s0x390d03df7b9d0c0b:0xd48bf519a4c75ed5!8m2!3d28.7059462!4d77.1289217!16s%2Fg%2F1thhhw_k!19sChIJCwyde98DDTkR1V7HpBn1i9Q?authuser=0&hl=en&rclk=1
"St Stephen's Hospital, Delhi","https://www.google.com/maps/place/St+Stephen%27s+Hospital,+Delhi/data=!4m7!3m6!1s0x390d1ed28f1dd741:0x540c3bf651485085!8m2!3d28.4861482!4d77.1046488!16s%2Fg%2F11h4kmp7d1!19sChIJQdcdj9IeDTkRhVBIUfY7DFQ?authuser=0&hl=en&rclk=1"
