Name,URL
INOX Patel Nagar,https://www.google.com/maps/place/INOX+Patel+Nagar/data=!4m7!3m6!1s0x390d030127266621:0xf67fcb6ba94d63b!8m2!3d28.6504!4d77.1576999!16s%2Fg%2F11c45nh908!19sChIJIWYmJwEDDTkRO9aUurb8Zw8?authuser=0&hl=en&rclk=1
INOX: Insignia At Epicuria,https://www.google.com/maps/place/INOX:+Insignia+At+Epicuria/data=!4m7!3m6!1s0x390ce3000d4cf1a3:0x43fc9870d487febf!8m2!3d28.5513247!4d77.2516185!16s%2Fg%2F11y3653501!19sChIJo_FMDQDjDDkRv_6H1HCY_EM?authuser=0&hl=en&rclk=1
INOX,https://www.google.com/maps/place/INOX/data=!4m7!3m6!1s0x390d05d0217a0a97:0xbaff42cb8d802612!8m2!3d28.6339577!4d77.0897914!16s%2Fg%2F1tgnkgb1!19sChIJlwp6IdAFDTkREiaAjctC_7o?authuser=0&hl=en&rclk=1
The Delight Spa,https://www.google.com/maps/place/The+Delight+Spa/data=!4m7!3m6!1s0x390d19d167886b85:0x7d27ad2108e59ee4!8m2!3d28.4728537!4d77.0175897!16s%2Fg%2F11tf_4lhpy!19sChIJhWuIZ9EZDTkR5J7lCCGtJ30?authuser=0&hl=en&rclk=1
MovieTime Cinemas,https://www.google.com/maps/place/MovieTime+Cinemas/data=!4m7!3m6!1s0x390d1972ffa454ad:0xe21acc32f51a1690!8m2!3d28.4273677!4d77.0360109!16s%2Fg%2F11snyk1p5q!19sChIJrVSk_3IZDTkRkBYa9TLMGuI?authuser=0&hl=en&rclk=1
OYO Flagship 32589 Sky Hotel Near INOX Gurgaon Dreamz,https://www.google.com/maps/place/OYO+Flagship+32589+Sky+Hotel+Near+INOX+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d1944b13e7937:0x4e5e4a41135bbac0!5m2!4m1!1i2!8m2!3d28.4840741!4d77.0133676!16s%2Fg%2F11fm6v9xdm!19sChIJN3k-sUQZDTkRwLpbE0FKXk4?authuser=0&hl=en&rclk=1
INOX Omaxe Connaught Place Mall,https://www.google.com/maps/place/INOX+Omaxe+Connaught+Place+Mall/data=!4m7!3m6!1s0x390cea60549f9803:0xf4dfa743b25d50d1!8m2!3d28.4880903!4d77.5135487!16s%2Fg%2F11d_78h3gd!19sChIJA5ifVGDqDDkR0VBdskOn3_Q?authuser=0&hl=en&rclk=1
INOX Cinema,https://www.google.com/maps/place/INOX+Cinema/data=!4m7!3m6!1s0x390cc0254dd6730d:0x11b12060130ea9ac!8m2!3d28.4575604!4d77.5284161!16s%2Fg%2F11b5yxcf2g!19sChIJDXPWTSXADDkRrKkOE2AgsRE?authuser=0&hl=en&rclk=1
Industrial Metal Inox LLP,https://www.google.com/maps/place/Industrial+Metal+Inox+LLP/data=!4m7!3m6!1s0x390d1f5090bcede1:0x85c51a9a212166d8!8m2!3d28.4377154!4d77.1029846!16s%2Fg%2F11l5pysq4n!19sChIJ4e28kFAfDTkR2GYhIZoaxYU?authuser=0&hl=en&rclk=1
Vishal EROS Group,https://www.google.com/maps/place/Vishal+EROS+Group/data=!4m7!3m6!1s0x390d03bd30e4226b:0x9b3c8895ec25fefa!8m2!3d28.6501158!4d77.1208856!16s%2Fg%2F11k4_g19q5!19sChIJayLkML0DDTkR-v4l7JWIPJs?authuser=0&hl=en&rclk=1
PARAS CINEMA,https://www.google.com/maps/place/PARAS+CINEMA/data=!4m7!3m6!1s0x390ce3c57dd6d765:0x25359699a850bef!8m2!3d28.5469786!4d77.2515656!16s%2Fg%2F1vtqtgq8!19sChIJZdfWfcXjDDkR7wuFmmlZUwI?authuser=0&hl=en&rclk=1
PVR ECX Chanakyapuri Delhi,https://www.google.com/maps/place/PVR+ECX+Chanakyapuri+Delhi/data=!4m7!3m6!1s0x390d1d0767850183:0xa2ab42b37f226960!8m2!3d28.5848197!4d77.1909542!16s%2Fg%2F11j01rxj8z!19sChIJgwGFZwcdDTkRYGkif7NCq6I?authuser=0&hl=en&rclk=1
"PVR Pacific Mall, Subhash Nagar","https://www.google.com/maps/place/PVR+Pacific+Mall,+Subhash+Nagar/data=!4m7!3m6!1s0x390d0363c8364d13:0xe8f5ae0f0defdadf!8m2!3d28.6428034!4d77.1065663!16s%2Fg%2F11b7001qfj!19sChIJE002yGMDDTkR39rvDQ-u9eg?authuser=0&hl=en&rclk=1"
PVR ICON,https://www.google.com/maps/place/PVR+ICON/data=!4m7!3m6!1s0x390d1dcec8155555:0x507b85727696bf01!8m2!3d28.5428686!4d77.1554643!16s%2Fg%2F11csqh08hc!19sChIJVVUVyM4dDTkRAb-WdnKFe1A?authuser=0&hl=en&rclk=1
OYO S Key Residency Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/OYO+S+Key+Residency+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d17c9e252809d:0xb77e5b1f4a3e885f!5m2!4m1!1i2!8m2!3d28.4874862!4d77.0118962!16s%2Fg%2F11tdpmysmf!19sChIJnYBS4skXDTkRX4g-Sh9bfrc?authuser=0&hl=en&rclk=1
Cinepolis,https://www.google.com/maps/place/Cinepolis/data=!4m7!3m6!1s0x390d23a282dfefdd:0xf3956cd2d7959152!8m2!3d28.3834424!4d77.0524524!16s%2Fg%2F11j6d5n3ck!19sChIJ3e_fgqIjDTkRUpGV19JslfM?authuser=0&hl=en&rclk=1
