Name,URL
"Shri Jagannath Temple, Gurugram, Delhi NCR","https://www.google.com/maps/place/Shri+Jagannath+Temple,+Gurugram,+Delhi+NCR/data=!4m7!3m6!1s0x390d18e8c1fe29ef:0x37468b08c4fde99e!8m2!3d28.4587598!4d77.0747767!16s%2Fg%2F11fx7p7mw6!19sChIJ7yn-wegYDTkRnun9xAiLRjc?authuser=0&hl=en&rclk=1"
New shiv mandir,https://www.google.com/maps/place/New+shiv+mandir/data=!4m7!3m6!1s0x390d19971959b709:0xc7a947e8042d29fd!8m2!3d28.4958538!4d77.0423854!16s%2Fg%2F11f1045ph8!19sChIJCbdZGZcZDTkR_SktBOhHqcc?authuser=0&hl=en&rclk=1
ISKCON Temple,https://www.google.com/maps/place/ISKCON+Temple/data=!4m7!3m6!1s0x390ce254b22ae79f:0xf25771c34bfa1ebf!8m2!3d28.5562946!4d77.2538997!16s%2Fg%2F1wk7p7g2!19sChIJn-cqslTiDDkRvx76S8NxV_I?authuser=0&hl=en&rclk=1
"Shri Jagannath Temple, Gurugram, Delhi NCR","https://www.google.com/maps/place/Shri+Jagannath+Temple,+Gurugram,+Delhi+NCR/data=!4m7!3m6!1s0x390d18e8c1fe29ef:0x37468b08c4fde99e!8m2!3d28.4587598!4d77.0747767!16s%2Fg%2F11fx7p7mw6!19sChIJ7yn-wegYDTkRnun9xAiLRjc?authuser=0&hl=en&rclk=1"
Hanuman Mandir,https://www.google.com/maps/place/Hanuman+Mandir/data=!4m7!3m6!1s0x390d19adda82b259:0x19f0f457723478e!8m2!3d28.4744916!4d77.0470833!16s%2Fg%2F119wptt_1!19sChIJWbKC2q0ZDTkRjkcjd0UPnwE?authuser=0&hl=en&rclk=1
Shiv Mandir,https://www.google.com/maps/place/Shiv+Mandir/data=!4m7!3m6!1s0x390d19ece7dd2d33:0x95713d01d3f0078a!8m2!3d28.4987876!4d77.0318795!16s%2Fg%2F11d_20t24s!19sChIJMy3d5-wZDTkRigfw0wE9cZU?authuser=0&hl=en&rclk=1
Shiv Mandir,https://www.google.com/maps/place/Shiv+Mandir/data=!4m7!3m6!1s0x390d19b12f7c958b:0x5c40f4e6c2fcc7d0!8m2!3d28.4768003!4d77.0398406!16s%2Fg%2F126052348!19sChIJi5V8L7EZDTkR0Mf8wub0QFw?authuser=0&hl=en&rclk=1
Lotus Temple,https://www.google.com/maps/place/Lotus+Temple/data=!4m7!3m6!1s0x390ce3c16e028cd1:0x653beb1ee85ec67a!8m2!3d28.553492!4d77.2588264!16s%2Fm%2F03bx9s0!19sChIJ0YwCbsHjDDkResZe6B7rO2U?authuser=0&hl=en&rclk=1
Temple 17 B & Iffco Colony,https://www.google.com/maps/place/Temple+17+B+%26+Iffco+Colony/data=!4m7!3m6!1s0x390d190529b84fc3:0x4018b2289f8839f1!8m2!3d28.4800097!4d77.0674418!16s%2Fg%2F1tcv4p_y!19sChIJw0-4KQUZDTkR8TmInyiyGEA?authuser=0&hl=en&rclk=1
"Shiv Murti, Gurugram","https://www.google.com/maps/place/Shiv+Murti,+Gurugram/data=!4m7!3m6!1s0x390d1a206631770b:0x9a9c9483d2dc06b1!8m2!3d28.5154355!4d77.0355977!16s%2Fg%2F1tgj76j6!19sChIJC3cxZiAaDTkRsQbc0oOUnJo?authuser=0&hl=en&rclk=1"
Shani Dev Mandir,https://www.google.com/maps/place/Shani+Dev+Mandir/data=!4m7!3m6!1s0x390d19752a941c1f:0xbf1b6c437888712f!8m2!3d28.4934975!4d77.0592543!16s%2Fg%2F125_swsx5!19sChIJHxyUKnUZDTkRL3GIeENsG78?authuser=0&hl=en&rclk=1
"Prachin Shiv Shakti Temple, Gurugram, Delhi NCR","https://www.google.com/maps/place/Prachin+Shiv+Shakti+Temple,+Gurugram,+Delhi+NCR/data=!4m7!3m6!1s0x390d1979179cf0df:0xa29430f3990de684!8m2!3d28.5091873!4d77.0600987!16s%2Fg%2F11bxfmb2qf!19sChIJ3_CcF3kZDTkRhOYNmfMwlKI?authuser=0&hl=en&rclk=1"
Shri Laxmi Narayan Mandir,https://www.google.com/maps/place/Shri+Laxmi+Narayan+Mandir/data=!4m7!3m6!1s0x390d18299814d9c9:0xbde7f985d586331b!8m2!3d28.4589576!4d77.0126313!16s%2Fg%2F11c2ltps_x!19sChIJydkUmCkYDTkRGzOG1YX5570?authuser=0&hl=en&rclk=1
"Ayyappa Temple, New Delhi","https://www.google.com/maps/place/Ayyappa+Temple,+New+Delhi/data=!4m7!3m6!1s0x390d1d8f942dd85b:0xc5dc557fcad4e7b0!8m2!3d28.5617611!4d77.185004!16s%2Fg%2F1tdvn3kh!19sChIJW9gtlI8dDTkRsOfUyn9V3MU?authuser=0&hl=en&rclk=1"
Shri Shani Dev Temple,https://www.google.com/maps/place/Shri+Shani+Dev+Temple/data=!4m7!3m6!1s0x390d19d272e5d3fd:0xa0028b41cb203b8e!8m2!3d28.4707535!4d77.021979!16s%2Fg%2F12hk4rycl!19sChIJ_dPlctIZDTkRjjsgy0GLAqA?authuser=0&hl=en&rclk=1
Shri Shiv Narayan Sidheshwar Mandir,https://www.google.com/maps/place/Shri+Shiv+Narayan+Sidheshwar+Mandir/data=!4m7!3m6!1s0x390d18372c45fc25:0x52106f830485daee!8m2!3d28.458215!4d77.0281636!16s%2Fg%2F1261xy6ms!19sChIJJfxFLDcYDTkR7tqFBINvEFI?authuser=0&hl=en&rclk=1
