Name,URL
Batra Hospital & Medical Research Centre,https://www.google.com/maps/place/Batra+Hospital+%26+Medical+Research+Centre/data=!4m7!3m6!1s0x390ce17498536571:0x3f5d6c5cdcac9bfd!8m2!3d28.5136616!4d77.245724!16s%2Fg%2F1tg2bwhc!19sChIJcWVTmHThDDkR_Zus3FxsXT8?authuser=0&hl=en&rclk=1
Miracles Apollo Cradle Hospital,https://www.google.com/maps/place/Miracles+Apollo+Cradle+Hospital/data=!4m7!3m6!1s0x390d19afb1298ca9:0x1f0bc2870f24ca39!8m2!3d28.4785763!4d77.0473476!16s%2Fg%2F1tkrk5h0!19sChIJqYwpsa8ZDTkROcokD4fCCx8?authuser=0&hl=en&rclk=1
Rion's Hospital,https://www.google.com/maps/place/Rion%27s+Hospital/data=!4m7!3m6!1s0x390d1b311910e4e9:0x6f65e9b20fa4d85e!8m2!3d28.5143967!4d77.0214771!16s%2Fg%2F11t6tnv71l!19sChIJ6eQQGTEbDTkRXtikD7LpZW8?authuser=0&hl=en&rclk=1
Dr. Gautam Banga - Urologist & Reconstructive Surgeon,https://www.google.com/maps/place/Dr.+Gautam+Banga+-+Urologist+%26+Reconstructive+Surgeon/data=!4m7!3m6!1s0x390ce3b2acacb1ef:0xa9ba0f8310347a4e!8m2!3d28.549874!4d77.233909!16s%2Fg%2F11h540m99b!19sChIJ77GsrLLjDDkRTno0EIMPuqk?authuser=0&hl=en&rclk=1
Apollo AyurVAID Hospitals - New Delhi,https://www.google.com/maps/place/Apollo+AyurVAID+Hospitals+-+New+Delhi/data=!4m7!3m6!1s0x390ce3b640952be1:0xc8835889858e5d2d!8m2!3d28.54469!4d77.247763!16s%2Fg%2F11vcr821ys!19sChIJ4SuVQLbjDDkRLV2OhYlYg8g?authuser=0&hl=en&rclk=1
Kalra Hospitals,https://www.google.com/maps/place/Kalra+Hospitals/data=!4m7!3m6!1s0x390d0305d0ebb29b:0x2ec2ca5c738fd184!8m2!3d28.6552017!4d77.138551!16s%2Fg%2F1tlmlqf4!19sChIJm7Lr0AUDDTkRhNGPc1zKwi4?authuser=0&hl=en&rclk=1
Maharaja Agrasen Hospital,https://www.google.com/maps/place/Maharaja+Agrasen+Hospital/data=!4m7!3m6!1s0x390d02394159d409:0x96dac81bc4be56b1!8m2!3d28.6741408!4d77.1339386!16s%2Fm%2F04n5_4_!19sChIJCdRZQTkCDTkRsVa-xBvI2pY?authuser=0&hl=en&rclk=1
Singhal Hospital,https://www.google.com/maps/place/Singhal+Hospital/data=!4m7!3m6!1s0x390d1b425fed7b73:0x9add2c663892eba1!8m2!3d28.5882118!4d77.0888389!16s%2Fg%2F11b6zzj7gk!19sChIJc3vtX0IbDTkRoeuSOGYs3Zo?authuser=0&hl=en&rclk=1
"Maharaja Agrasen Hospital, Dwarka","https://www.google.com/maps/place/Maharaja+Agrasen+Hospital,+Dwarka/data=!4m7!3m6!1s0x390d1bbe39286495:0xef4589916a04da15!8m2!3d28.593565!4d77.0782318!16s%2Fg%2F11jp1x7pp3!19sChIJlWQoOb4bDTkRFdoEapGJRe8?authuser=0&hl=en&rclk=1"
Arya Hospital,https://www.google.com/maps/place/Arya+Hospital/data=!4m7!3m6!1s0x390d04c9e01ac373:0x551e8434294665d8!8m2!3d28.6173889!4d77.078969!16s%2Fg%2F1tfm50_d!19sChIJc8Ma4MkEDTkR2GVGKTSEHlU?authuser=0&hl=en&rclk=1
VMMC & Safdarjung Hospital,https://www.google.com/maps/place/VMMC+%26+Safdarjung+Hospital/data=!4m7!3m6!1s0x390ce27b1527eb57:0xf71af9b11f97c064!8m2!3d28.5680405!4d77.2058155!16zL20vMGNtbnB2!19sChIJV-snFXviDDkRZMCXH7H5Gvc?authuser=0&hl=en&rclk=1
Mata Roop Rani Maggo Hospital and IVF Centre,https://www.google.com/maps/place/Mata+Roop+Rani+Maggo+Hospital+and+IVF+Centre/data=!4m7!3m6!1s0x390d052507bf9275:0xdeae077bd9b3e8ea!8m2!3d28.6210893!4d77.0506854!16s%2Fg%2F124yf12z4!19sChIJdZK_ByUFDTkR6uiz2XsHrt4?authuser=0&hl=en&rclk=1
NKS Super Speciality Hospital,https://www.google.com/maps/place/NKS+Super+Speciality+Hospital/data=!4m7!3m6!1s0x390d02790a476351:0x2af17b61d3d76c4c!8m2!3d28.6753963!4d77.1911781!16s%2Fg%2F1hdzksyxn!19sChIJUWNHCnkCDTkRTGzX02F78So?authuser=0&hl=en&rclk=1
Lok Nayak Hospital,https://www.google.com/maps/place/Lok+Nayak+Hospital/data=!4m7!3m6!1s0x390cfd27b3316b6d:0xa9d62fda6be69577!8m2!3d28.6388746!4d77.2382208!16s%2Fg%2F11dxdhkb8b!19sChIJbWsxsyf9DDkRd5Xma9ov1qk?authuser=0&hl=en&rclk=1
Cronus Multi Speciality Hospital,https://www.google.com/maps/place/Cronus+Multi+Speciality+Hospital/data=!4m7!3m6!1s0x390d1e230a1ccc4d:0x9c73fd1bab2e81e1!8m2!3d28.5016022!4d77.1858175!16s%2Fg%2F11b6bqhh2m!19sChIJTcwcCiMeDTkR4YEuqxv9c5w?authuser=0&hl=en&rclk=1
Ayushman Hospital,https://www.google.com/maps/place/Ayushman+Hospital/data=!4m7!3m6!1s0x390d1ad0bd659f71:0xbc2e9d57a76fd248!8m2!3d28.5879376!4d77.0596128!16s%2Fg%2F1tf1m668!19sChIJcZ9lvdAaDTkRSNJvp1edLrw?authuser=0&hl=en&rclk=1
